#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Host Connected,Button Down,Button Up,Stopped,End of File
582,04/27/2023 08:21:10,21.45,,,,,
583,04/27/2023 08:26:10,21.88,,,,,
584,04/27/2023 08:31:10,21.58,,,,,
585,04/27/2023 08:36:10,22.05,,,,,
586,04/27/2023 08:41:10,22.48,,,,,
587,04/27/2023 08:46:10,21.88,,,,,
588,04/27/2023 08:51:10,22.48,,,,,
589,04/27/2023 08:56:10,22.35,,,,,
590,04/27/2023 09:01:10,22.56,,,,,
591,04/27/2023 09:06:10,23.51,,,,,
592,04/27/2023 09:11:10,23.38,,,,,
593,04/27/2023 09:16:10,23.85,,,,,
594,04/27/2023 09:21:10,24.54,,,,,
595,04/27/2023 09:26:10,25.44,,,,,
596,04/27/2023 09:31:10,26.38,,,,,
597,04/27/2023 09:36:10,26.81,,,,,
598,04/27/2023 09:41:10,26.77,,,,,
599,04/27/2023 09:46:10,26.85,,,,,
600,04/27/2023 09:51:10,26.98,,,,,
601,04/27/2023 09:56:10,27.50,,,,,
602,04/27/2023 10:01:10,27.67,,,,,
603,04/27/2023 10:06:10,27.80,,,,,
604,04/27/2023 10:11:10,27.84,,,,,
605,04/27/2023 10:16:10,27.80,,,,,
606,04/27/2023 10:21:10,28.14,,,,,
607,04/27/2023 10:26:10,28.53,,,,,
608,04/27/2023 10:31:10,29.08,,,,,
609,04/27/2023 10:36:10,29.08,,,,,
610,04/27/2023 10:41:10,29.34,,,,,
611,04/27/2023 10:46:10,29.51,,,,,
612,04/27/2023 10:51:10,29.64,,,,,
613,04/27/2023 10:56:10,29.86,,,,,
614,04/27/2023 11:01:10,30.07,,,,,
615,04/27/2023 11:06:10,30.16,,,,,
616,04/27/2023 11:11:10,30.33,,,,,
617,04/27/2023 11:16:10,30.54,,,,,
618,04/27/2023 11:21:10,30.28,,,,,
619,04/27/2023 11:26:10,30.67,,,,,
620,04/27/2023 11:31:10,30.84,,,,,
621,04/27/2023 11:36:10,31.06,,,,,
622,04/27/2023 11:41:10,31.06,,,,,
623,04/27/2023 11:46:10,31.23,,,,,
624,04/27/2023 11:51:10,31.57,,,,,
625,04/27/2023 11:56:10,31.83,,,,,
626,04/27/2023 12:01:10,31.70,,,,,
627,04/27/2023 12:06:10,31.70,,,,,
628,04/27/2023 12:11:10,32.09,,,,,
629,04/27/2023 12:16:10,32.39,,,,,
630,04/27/2023 12:21:10,33.12,,,,,
631,04/27/2023 12:26:10,33.50,,,,,
632,04/27/2023 12:31:10,33.42,,,,,
633,04/27/2023 12:36:10,33.16,,,,,
634,04/27/2023 12:41:10,33.55,,,,,
635,04/27/2023 12:46:10,33.33,,,,,
636,04/27/2023 12:51:10,33.85,,,,,
637,04/27/2023 12:56:10,33.67,,,,,
638,04/27/2023 13:01:10,34.02,,,,,
639,04/27/2023 13:06:10,34.57,,,,,
640,04/27/2023 13:11:10,34.36,,,,,
641,04/27/2023 13:16:10,34.36,,,,,
642,04/27/2023 13:21:10,34.53,,,,,
643,04/27/2023 13:26:10,34.79,,,,,
644,04/27/2023 13:31:10,34.88,,,,,
645,04/27/2023 13:36:10,35.00,,,,,
646,04/27/2023 13:41:10,35.39,,,,,
647,04/27/2023 13:46:10,35.43,,,,,
648,04/27/2023 13:51:10,35.52,,,,,
649,04/27/2023 13:56:10,35.86,,,,,
650,04/27/2023 14:01:10,36.12,,,,,
651,04/27/2023 14:06:10,36.12,,,,,
652,04/27/2023 14:11:10,36.63,,,,,
653,04/27/2023 14:16:10,36.63,,,,,
654,04/27/2023 14:21:10,36.85,,,,,
655,04/27/2023 14:26:10,37.02,,,,,
656,04/27/2023 14:31:10,37.28,,,,,
657,04/27/2023 14:36:10,37.45,,,,,
658,04/27/2023 14:41:10,37.54,,,,,
659,04/27/2023 14:46:10,37.45,,,,,
660,04/27/2023 14:51:10,37.71,,,,,
661,04/27/2023 14:56:10,37.66,,,,,
662,04/27/2023 15:01:10,37.54,,,,,
663,04/27/2023 15:06:10,37.92,,,,,
664,04/27/2023 15:11:10,37.92,,,,,
665,04/27/2023 15:16:10,38.09,,,,,
666,04/27/2023 15:21:10,37.79,,,,,
667,04/27/2023 15:26:10,38.26,,,,,
668,04/27/2023 15:31:10,38.01,,,,,
669,04/27/2023 15:36:10,38.22,,,,,
670,04/27/2023 15:41:10,38.52,,,,,
671,04/27/2023 15:46:10,38.56,,,,,
672,04/27/2023 15:51:10,38.91,,,,,
673,04/27/2023 15:56:10,39.12,,,,,
674,04/27/2023 16:01:10,39.21,,,,,
675,04/27/2023 16:06:10,39.29,,,,,
676,04/27/2023 16:11:10,38.99,,,,,
677,04/27/2023 16:16:10,38.74,,,,,
678,04/27/2023 16:21:10,39.08,,,,,
679,04/27/2023 16:26:10,38.91,,,,,
680,04/27/2023 16:31:10,38.26,,,,,
681,04/27/2023 16:36:10,38.44,,,,,
682,04/27/2023 16:41:10,38.56,,,,,
683,04/27/2023 16:46:10,38.52,,,,,
684,04/27/2023 16:51:10,38.61,,,,,
685,04/27/2023 16:56:10,38.52,,,,,
686,04/27/2023 17:01:10,38.65,,,,,
687,04/27/2023 17:06:10,38.52,,,,,
688,04/27/2023 17:11:10,38.61,,,,,
689,04/27/2023 17:16:10,38.78,,,,,
690,04/27/2023 17:21:10,38.69,,,,,
691,04/27/2023 17:26:10,38.52,,,,,
692,04/27/2023 17:31:10,38.14,,,,,
693,04/27/2023 17:36:10,38.35,,,,,
694,04/27/2023 17:41:10,38.14,,,,,
695,04/27/2023 17:46:10,37.84,,,,,
696,04/27/2023 17:51:10,37.58,,,,,
697,04/27/2023 17:56:10,37.41,,,,,
698,04/27/2023 18:01:10,37.28,,,,,
699,04/27/2023 18:06:10,37.11,,,,,
700,04/27/2023 18:11:10,36.55,,,,,
701,04/27/2023 18:16:10,35.78,,,,,
702,04/27/2023 18:21:10,35.00,,,,,
703,04/27/2023 18:26:10,34.19,,,,,
704,04/27/2023 18:31:10,33.46,,,,,
705,04/27/2023 18:36:10,32.60,,,,,
706,04/27/2023 18:41:10,31.96,,,,,
707,04/27/2023 18:46:10,31.49,,,,,
708,04/27/2023 18:51:10,31.10,,,,,
709,04/27/2023 18:56:10,30.59,,,,,
710,04/27/2023 19:01:10,30.11,,,,,
711,04/27/2023 19:06:10,29.51,,,,,
712,04/27/2023 19:11:10,29.21,,,,,
713,04/27/2023 19:16:10,28.91,,,,,
714,04/27/2023 19:21:10,28.44,,,,,
715,04/27/2023 19:26:10,28.10,,,,,
716,04/27/2023 19:31:10,27.63,,,,,
717,04/27/2023 19:36:10,27.20,,,,,
718,04/27/2023 19:41:10,26.90,,,,,
719,04/27/2023 19:46:10,26.68,,,,,
720,04/27/2023 19:51:10,26.64,,,,,
721,04/27/2023 19:56:10,26.47,,,,,
722,04/27/2023 20:01:10,26.17,,,,,
723,04/27/2023 20:06:10,25.74,,,,,
724,04/27/2023 20:11:10,25.39,,,,,
725,04/27/2023 20:16:10,25.09,,,,,
726,04/27/2023 20:21:10,24.75,,,,,
727,04/27/2023 20:26:10,24.32,,,,,
728,04/27/2023 20:31:10,23.68,,,,,
729,04/27/2023 20:36:10,23.29,,,,,
730,04/27/2023 20:41:10,22.91,,,,,
731,04/27/2023 20:46:10,22.61,,,,,
732,04/27/2023 20:51:10,22.31,,,,,
733,04/27/2023 20:56:10,22.01,,,,,
734,04/27/2023 21:01:10,21.70,,,,,
735,04/27/2023 21:06:10,21.58,,,,,
736,04/27/2023 21:11:10,21.36,,,,,
737,04/27/2023 21:16:10,21.23,,,,,
738,04/27/2023 21:21:10,21.06,,,,,
739,04/27/2023 21:26:10,20.93,,,,,
740,04/27/2023 21:31:10,20.93,,,,,
741,04/27/2023 21:36:10,20.89,,,,,
742,04/27/2023 21:41:10,20.68,,,,,
743,04/27/2023 21:46:10,20.55,,,,,
744,04/27/2023 21:51:10,20.42,,,,,
745,04/27/2023 21:56:10,20.20,,,,,
746,04/27/2023 22:01:10,19.95,,,,,
747,04/27/2023 22:06:10,19.86,,,,,
748,04/27/2023 22:11:10,19.82,,,,,
749,04/27/2023 22:16:10,19.77,,,,,
750,04/27/2023 22:21:10,19.69,,,,,
751,04/27/2023 22:26:10,19.65,,,,,
752,04/27/2023 22:31:10,19.69,,,,,
753,04/27/2023 22:36:10,19.73,,,,,
754,04/27/2023 22:41:10,19.52,,,,,
755,04/27/2023 22:46:10,19.26,,,,,
756,04/27/2023 22:51:10,19.09,,,,,
757,04/27/2023 22:56:10,18.87,,,,,
758,04/27/2023 23:01:10,18.66,,,,,
759,04/27/2023 23:06:10,18.44,,,,,
760,04/27/2023 23:11:10,18.23,,,,,
761,04/27/2023 23:16:10,18.02,,,,,
762,04/27/2023 23:21:10,17.93,,,,,
763,04/27/2023 23:26:10,17.84,,,,,
764,04/27/2023 23:31:10,17.67,,,,,
765,04/27/2023 23:36:10,17.63,,,,,
766,04/27/2023 23:41:10,17.50,,,,,
767,04/27/2023 23:46:10,17.33,,,,,
768,04/27/2023 23:51:10,17.16,,,,,
769,04/27/2023 23:56:10,17.07,,,,,
770,04/28/2023 00:01:10,17.03,,,,,
771,04/28/2023 00:06:10,16.86,,,,,
772,04/28/2023 00:11:10,16.86,,,,,
773,04/28/2023 00:16:10,16.81,,,,,
774,04/28/2023 00:21:10,16.69,,,,,
775,04/28/2023 00:26:10,16.64,,,,,
776,04/28/2023 00:31:10,16.56,,,,,
777,04/28/2023 00:36:10,16.51,,,,,
778,04/28/2023 00:41:10,16.43,,,,,
779,04/28/2023 00:46:10,16.34,,,,,
780,04/28/2023 00:51:10,16.30,,,,,
781,04/28/2023 00:56:10,16.21,,,,,
782,04/28/2023 01:01:10,16.21,,,,,
783,04/28/2023 01:06:10,16.17,,,,,
784,04/28/2023 01:11:10,16.21,,,,,
785,04/28/2023 01:16:10,16.17,,,,,
786,04/28/2023 01:21:10,16.13,,,,,
787,04/28/2023 01:26:10,16.08,,,,,
788,04/28/2023 01:31:10,16.04,,,,,
789,04/28/2023 01:36:10,16.04,,,,,
790,04/28/2023 01:41:10,15.96,,,,,
791,04/28/2023 01:46:10,15.78,,,,,
792,04/28/2023 01:51:10,15.74,,,,,
793,04/28/2023 01:56:10,15.53,,,,,
794,04/28/2023 02:01:10,15.40,,,,,
795,04/28/2023 02:06:10,15.27,,,,,
796,04/28/2023 02:11:10,15.14,,,,,
797,04/28/2023 02:16:10,15.01,,,,,
798,04/28/2023 02:21:10,14.80,,,,,
799,04/28/2023 02:26:10,14.67,,,,,
800,04/28/2023 02:31:10,14.58,,,,,
801,04/28/2023 02:36:10,14.54,,,,,
802,04/28/2023 02:41:10,14.45,,,,,
803,04/28/2023 02:46:10,14.37,,,,,
804,04/28/2023 02:51:10,14.37,,,,,
805,04/28/2023 02:56:10,14.41,,,,,
806,04/28/2023 03:01:10,14.41,,,,,
807,04/28/2023 03:06:10,14.37,,,,,
808,04/28/2023 03:11:10,14.33,,,,,
809,04/28/2023 03:16:10,14.33,,,,,
810,04/28/2023 03:21:10,14.28,,,,,
811,04/28/2023 03:26:10,14.07,,,,,
812,04/28/2023 03:31:10,14.03,,,,,
813,04/28/2023 03:36:10,13.94,,,,,
814,04/28/2023 03:41:10,13.85,,,,,
815,04/28/2023 03:46:10,13.77,,,,,
816,04/28/2023 03:51:10,13.64,,,,,
817,04/28/2023 03:56:10,13.60,,,,,
818,04/28/2023 04:01:10,13.51,,,,,
819,04/28/2023 04:06:10,13.30,,,,,
820,04/28/2023 04:11:10,13.12,,,,,
821,04/28/2023 04:16:10,13.08,,,,,
822,04/28/2023 04:21:10,13.04,,,,,
823,04/28/2023 04:26:10,13.04,,,,,
824,04/28/2023 04:31:10,13.04,,,,,
825,04/28/2023 04:36:10,13.04,,,,,
826,04/28/2023 04:41:10,13.00,,,,,
827,04/28/2023 04:46:10,12.82,,,,,
828,04/28/2023 04:51:10,12.65,,,,,
829,04/28/2023 04:56:10,12.44,,,,,
830,04/28/2023 05:01:10,12.27,,,,,
831,04/28/2023 05:06:10,12.35,,,,,
832,04/28/2023 05:11:10,12.40,,,,,
833,04/28/2023 05:16:10,12.31,,,,,
834,04/28/2023 05:21:10,12.35,,,,,
835,04/28/2023 05:26:10,12.31,,,,,
836,04/28/2023 05:31:10,12.31,,,,,
837,04/28/2023 05:36:10,12.35,,,,,
838,04/28/2023 05:41:10,12.40,,,,,
839,04/28/2023 05:46:10,12.44,,,,,
840,04/28/2023 05:51:10,12.44,,,,,
841,04/28/2023 05:56:10,12.40,,,,,
842,04/28/2023 06:01:10,12.31,,,,,
843,04/28/2023 06:06:10,12.31,,,,,
844,04/28/2023 06:11:10,12.27,,,,,
845,04/28/2023 06:16:10,12.14,,,,,
846,04/28/2023 06:21:10,12.05,,,,,
847,04/28/2023 06:26:10,11.92,,,,,
848,04/28/2023 06:31:10,11.97,,,,,
849,04/28/2023 06:36:10,11.92,,,,,
850,04/28/2023 06:41:10,12.14,,,,,
851,04/28/2023 06:46:10,12.35,,,,,
852,04/28/2023 06:51:10,12.78,,,,,
853,04/28/2023 06:56:10,13.85,,,,,
854,04/28/2023 07:01:10,15.10,,,,,
855,04/28/2023 07:06:10,16.08,,,,,
856,04/28/2023 07:11:10,16.17,,,,,
857,04/28/2023 07:16:10,16.30,,,,,
858,04/28/2023 07:21:10,16.08,,,,,
859,04/28/2023 07:26:10,16.30,,,,,
860,04/28/2023 07:31:10,16.56,,,,,
861,04/28/2023 07:36:10,16.86,,,,,
862,04/28/2023 07:41:10,17.50,,,,,
863,04/28/2023 07:46:10,18.06,,,,,
864,04/28/2023 07:51:10,18.62,,,,,
865,04/28/2023 07:56:10,19.13,,,,,
866,04/28/2023 08:01:10,20.20,,,,,
867,04/28/2023 08:06:10,20.33,,,,,
868,04/28/2023 08:11:10,21.79,,,,,
869,04/28/2023 08:16:10,22.52,,,,,
870,04/28/2023 08:21:10,22.48,,,,,
871,04/28/2023 08:26:10,22.05,,,,,
872,04/28/2023 08:31:10,21.28,,,,,
873,04/28/2023 08:36:10,21.58,,,,,
874,04/28/2023 08:41:10,21.53,,,,,
875,04/28/2023 08:46:10,21.88,,,,,
876,04/28/2023 08:51:10,23.46,,,,,
877,04/28/2023 08:56:10,22.48,,,,,
878,04/28/2023 09:01:10,22.35,,,,,
879,04/28/2023 09:06:10,22.78,,,,,
880,04/28/2023 09:11:10,22.86,,,,,
881,04/28/2023 09:16:10,23.59,,,,,
882,04/28/2023 09:21:10,23.98,,,,,
883,04/28/2023 09:26:10,24.75,,,,,
884,04/28/2023 09:31:10,25.65,,,,,
885,04/28/2023 09:36:10,25.18,,,,,
886,04/28/2023 09:41:10,25.48,,,,,
887,04/28/2023 09:46:10,25.31,,,,,
888,04/28/2023 09:51:10,25.18,,,,,
889,04/28/2023 09:56:10,26.38,,,,,
890,04/28/2023 10:01:10,26.34,,,,,
891,04/28/2023 10:06:10,26.12,,,,,
892,04/28/2023 10:11:10,26.42,,,,,
893,04/28/2023 10:16:10,26.64,,,,,
894,04/28/2023 10:21:10,26.81,,,,,
895,04/28/2023 10:26:10,26.90,,,,,
896,04/28/2023 10:31:10,27.02,,,,,
897,04/28/2023 10:36:10,27.02,,,,,
898,04/28/2023 10:41:10,27.54,,,,,
899,04/28/2023 10:46:10,28.01,,,,,
900,04/28/2023 10:51:10,28.14,,,,,
901,04/28/2023 10:56:10,28.87,,,,,
902,04/28/2023 11:01:10,29.34,,,,,
903,04/28/2023 11:06:10,29.08,,,,,
904,04/28/2023 11:11:10,29.34,,,,,
905,04/28/2023 11:16:10,30.11,,,,,
906,04/28/2023 11:21:10,29.81,,,,,
907,04/28/2023 11:26:10,30.20,,,,,
908,04/28/2023 11:31:10,29.81,,,,,
909,04/28/2023 11:36:10,30.16,,,,,
910,04/28/2023 11:41:10,30.11,,,,,
911,04/28/2023 11:46:10,30.50,,,,,
912,04/28/2023 11:51:10,30.59,,,,,
913,04/28/2023 11:56:10,30.71,,,,,
914,04/28/2023 12:01:10,30.76,,,,,
915,04/28/2023 12:06:10,30.63,,,,,
916,04/28/2023 12:11:10,31.23,,,,,
917,04/28/2023 12:16:10,31.44,,,,,
918,04/28/2023 12:21:10,31.36,,,,,
919,04/28/2023 12:26:10,31.53,,,,,
920,04/28/2023 12:31:10,31.79,,,,,
921,04/28/2023 12:36:10,32.00,,,,,
922,04/28/2023 12:41:10,32.43,,,,,
923,04/28/2023 12:46:10,32.90,,,,,
924,04/28/2023 12:51:10,32.77,,,,,
925,04/28/2023 12:56:10,33.16,,,,,
926,04/28/2023 13:01:10,33.59,,,,,
927,04/28/2023 13:06:10,33.63,,,,,
928,04/28/2023 13:11:10,33.63,,,,,
929,04/28/2023 13:16:10,33.89,,,,,
930,04/28/2023 13:21:10,33.85,,,,,
931,04/28/2023 13:26:10,34.45,,,,,
932,04/28/2023 13:31:10,34.66,,,,,
933,04/28/2023 13:36:10,34.70,,,,,
934,04/28/2023 13:41:10,34.45,,,,,
935,04/28/2023 13:46:10,35.18,,,,,
936,04/28/2023 13:51:10,35.39,,,,,
937,04/28/2023 13:56:10,35.48,,,,,
938,04/28/2023 14:01:10,35.65,,,,,
939,04/28/2023 14:06:10,35.86,,,,,
940,04/28/2023 14:11:10,35.95,,,,,
941,04/28/2023 14:16:10,36.03,,,,,
942,04/28/2023 14:21:10,36.33,,,,,
943,04/28/2023 14:26:10,36.25,,,,,
944,04/28/2023 14:31:10,36.21,,,,,
945,04/28/2023 14:36:10,36.33,,,,,
946,04/28/2023 14:41:10,36.25,,,,,
947,04/28/2023 14:46:10,36.51,,,,,
948,04/28/2023 14:51:10,36.46,,,,,
949,04/28/2023 14:56:10,36.81,,,,,
950,04/28/2023 15:01:10,36.38,,,,,
951,04/28/2023 15:06:10,36.12,,,,,
952,04/28/2023 15:11:10,35.95,,,,,
953,04/28/2023 15:16:10,36.29,,,,,
954,04/28/2023 15:21:10,36.25,,,,,
955,04/28/2023 15:26:10,36.51,,,,,
956,04/28/2023 15:31:10,36.08,,,,,
957,04/28/2023 15:36:10,36.21,,,,,
958,04/28/2023 15:41:10,36.16,,,,,
959,04/28/2023 15:46:10,36.33,,,,,
960,04/28/2023 15:51:10,36.08,,,,,
961,04/28/2023 15:56:10,35.60,,,,,
962,04/28/2023 16:01:10,35.30,,,,,
963,04/28/2023 16:06:10,35.09,,,,,
964,04/28/2023 16:11:10,33.93,,,,,
965,04/28/2023 16:16:10,33.89,,,,,
966,04/28/2023 16:21:10,34.75,,,,,
967,04/28/2023 16:26:10,35.65,,,,,
968,04/28/2023 16:31:10,36.21,,,,,
969,04/28/2023 16:36:10,36.55,,,,,
970,04/28/2023 16:41:10,36.81,,,,,
971,04/28/2023 16:46:10,36.76,,,,,
972,04/28/2023 16:51:10,36.46,,,,,
973,04/28/2023 16:56:10,36.29,,,,,
974,04/28/2023 17:01:10,36.42,,,,,
975,04/28/2023 17:06:10,36.51,,,,,
976,04/28/2023 17:11:10,36.42,,,,,
977,04/28/2023 17:16:10,36.08,,,,,
978,04/28/2023 17:21:10,35.86,,,,,
979,04/28/2023 17:26:10,35.56,,,,,
980,04/28/2023 17:31:10,35.39,,,,,
981,04/28/2023 17:36:10,35.18,,,,,
982,04/28/2023 17:41:10,34.83,,,,,
983,04/28/2023 17:46:10,34.49,,,,,
984,04/28/2023 17:51:10,34.23,,,,,
985,04/28/2023 17:56:10,34.02,,,,,
986,04/28/2023 18:01:10,33.89,,,,,
987,04/28/2023 18:06:10,33.55,,,,,
988,04/28/2023 18:11:10,33.33,,,,,
989,04/28/2023 18:16:10,33.07,,,,,
990,04/28/2023 18:21:10,32.69,,,,,
991,04/28/2023 18:26:10,32.39,,,,,
992,04/28/2023 18:31:10,32.22,,,,,
993,04/28/2023 18:36:10,32.00,,,,,
994,04/28/2023 18:41:10,31.66,,,,,
995,04/28/2023 18:46:10,31.14,,,,,
996,04/28/2023 18:51:10,30.63,,,,,
997,04/28/2023 18:56:10,30.11,,,,,
998,04/28/2023 19:01:10,29.56,,,,,
999,04/28/2023 19:06:10,29.00,,,,,
1000,04/28/2023 19:11:10,28.61,,,,,
1001,04/28/2023 19:16:10,28.27,,,,,
1002,04/28/2023 19:21:10,27.67,,,,,
1003,04/28/2023 19:26:10,27.11,,,,,
1004,04/28/2023 19:31:10,26.60,,,,,
1005,04/28/2023 19:36:10,25.78,,,,,
1006,04/28/2023 19:41:10,25.27,,,,,
1007,04/28/2023 19:46:10,24.92,,,,,
1008,04/28/2023 19:51:10,24.36,,,,,
1009,04/28/2023 19:56:10,23.94,,,,,
1010,04/28/2023 20:01:10,23.72,,,,,
1011,04/28/2023 20:06:10,23.42,,,,,
1012,04/28/2023 20:11:10,23.29,,,,,
1013,04/28/2023 20:16:10,23.12,,,,,
1014,04/28/2023 20:21:10,23.03,,,,,
1015,04/28/2023 20:26:10,22.99,,,,,
1016,04/28/2023 20:31:10,22.91,,,,,
1017,04/28/2023 20:36:10,22.56,,,,,
1018,04/28/2023 20:41:10,22.48,,,,,
1019,04/28/2023 20:46:10,22.09,,,,,
1020,04/28/2023 20:51:10,21.83,,,,,
1021,04/28/2023 20:56:10,21.66,,,,,
1022,04/28/2023 21:01:10,21.49,,,,,
1023,04/28/2023 21:06:10,21.28,,,,,
1024,04/28/2023 21:11:10,21.10,,,,,
1025,04/28/2023 21:16:10,20.98,,,,,
1026,04/28/2023 21:21:10,21.19,,,,,
1027,04/28/2023 21:26:10,20.98,,,,,
1028,04/28/2023 21:31:10,20.63,,,,,
1029,04/28/2023 21:36:10,20.63,,,,,
1030,04/28/2023 21:41:10,20.42,,,,,
1031,04/28/2023 21:46:10,20.55,,,,,
1032,04/28/2023 21:51:10,20.46,,,,,
1033,04/28/2023 21:56:10,20.07,,,,,
1034,04/28/2023 22:01:10,19.95,,,,,
1035,04/28/2023 22:06:10,19.43,,,,,
1036,04/28/2023 22:11:10,19.13,,,,,
1037,04/28/2023 22:16:10,18.92,,,,,
1038,04/28/2023 22:21:10,18.66,,,,,
1039,04/28/2023 22:26:10,18.27,,,,,
1040,04/28/2023 22:31:10,17.76,,,,,
1041,04/28/2023 22:36:10,17.46,,,,,
1042,04/28/2023 22:41:10,17.24,,,,,
1043,04/28/2023 22:46:10,17.16,,,,,
1044,04/28/2023 22:51:10,17.16,,,,,
1045,04/28/2023 22:56:10,17.20,,,,,
1046,04/28/2023 23:01:10,16.90,,,,,
1047,04/28/2023 23:06:10,16.47,,,,,
1048,04/28/2023 23:11:10,16.00,,,,,
1049,04/28/2023 23:16:10,15.91,,,,,
1050,04/28/2023 23:21:10,15.87,,,,,
1051,04/28/2023 23:26:10,16.00,,,,,
1052,04/28/2023 23:31:10,15.83,,,,,
1053,04/28/2023 23:36:10,15.66,,,,,
1054,04/28/2023 23:41:10,15.70,,,,,
1055,04/28/2023 23:46:10,15.57,,,,,
1056,04/28/2023 23:51:10,15.40,,,,,
1057,04/28/2023 23:56:10,15.18,,,,,
1058,04/29/2023 00:01:10,15.06,,,,,
1059,04/29/2023 00:06:10,14.97,,,,,
1060,04/29/2023 00:11:10,14.88,,,,,
1061,04/29/2023 00:16:10,14.80,,,,,
1062,04/29/2023 00:21:10,14.63,,,,,
1063,04/29/2023 00:26:10,14.50,,,,,
1064,04/29/2023 00:31:10,14.33,,,,,
1065,04/29/2023 00:36:10,14.28,,,,,
1066,04/29/2023 00:41:10,14.41,,,,,
1067,04/29/2023 00:46:10,14.50,,,,,
1068,04/29/2023 00:51:10,14.50,,,,,
1069,04/29/2023 00:56:10,14.37,,,,,
1070,04/29/2023 01:01:10,14.41,,,,,
1071,04/29/2023 01:06:10,14.37,,,,,
1072,04/29/2023 01:11:10,14.24,,,,,
1073,04/29/2023 01:16:10,14.11,,,,,
1074,04/29/2023 01:21:10,14.15,,,,,
1075,04/29/2023 01:26:10,14.15,,,,,
1076,04/29/2023 01:31:10,14.03,,,,,
1077,04/29/2023 01:36:10,13.98,,,,,
1078,04/29/2023 01:41:10,13.85,,,,,
1079,04/29/2023 01:46:10,13.77,,,,,
1080,04/29/2023 01:51:10,13.68,,,,,
1081,04/29/2023 01:56:10,13.60,,,,,
1082,04/29/2023 02:01:10,13.60,,,,,
1083,04/29/2023 02:06:10,13.55,,,,,
1084,04/29/2023 02:11:10,13.55,,,,,
1085,04/29/2023 02:16:10,13.51,,,,,
1086,04/29/2023 02:21:10,13.30,,,,,
1087,04/29/2023 02:26:10,13.25,,,,,
1088,04/29/2023 02:31:10,13.12,,,,,
1089,04/29/2023 02:36:10,13.12,,,,,
1090,04/29/2023 02:41:10,13.08,,,,,
1091,04/29/2023 02:46:10,13.04,,,,,
1092,04/29/2023 02:51:10,13.00,,,,,
1093,04/29/2023 02:56:10,13.04,,,,,
1094,04/29/2023 03:01:10,13.00,,,,,
1095,04/29/2023 03:06:10,13.00,,,,,
1096,04/29/2023 03:11:10,13.04,,,,,
1097,04/29/2023 03:16:10,12.95,,,,,
1098,04/29/2023 03:21:10,13.00,,,,,
1099,04/29/2023 03:26:10,12.87,,,,,
1100,04/29/2023 03:31:10,12.82,,,,,
1101,04/29/2023 03:36:10,12.74,,,,,
1102,04/29/2023 03:41:10,12.65,,,,,
1103,04/29/2023 03:46:10,12.57,,,,,
1104,04/29/2023 03:51:10,12.52,,,,,
1105,04/29/2023 03:56:10,12.52,,,,,
1106,04/29/2023 04:01:10,12.44,,,,,
1107,04/29/2023 04:06:10,12.40,,,,,
1108,04/29/2023 04:11:10,12.48,,,,,
1109,04/29/2023 04:16:10,12.35,,,,,
1110,04/29/2023 04:21:10,12.27,,,,,
1111,04/29/2023 04:26:10,12.22,,,,,
1112,04/29/2023 04:31:10,12.22,,,,,
1113,04/29/2023 04:36:10,12.10,,,,,
1114,04/29/2023 04:41:10,11.97,,,,,
1115,04/29/2023 04:46:10,11.88,,,,,
1116,04/29/2023 04:51:10,11.84,,,,,
1117,04/29/2023 04:56:10,11.84,,,,,
1118,04/29/2023 05:01:10,11.84,,,,,
1119,04/29/2023 05:06:10,11.75,,,,,
1120,04/29/2023 05:11:10,11.62,,,,,
1121,04/29/2023 05:16:10,11.54,,,,,
1122,04/29/2023 05:21:10,11.49,,,,,
1123,04/29/2023 05:26:10,11.45,,,,,
1124,04/29/2023 05:31:10,11.49,,,,,
1125,04/29/2023 05:36:10,11.45,,,,,
1126,04/29/2023 05:41:10,11.45,,,,,
1127,04/29/2023 05:46:10,11.41,,,,,
1128,04/29/2023 05:51:10,11.32,,,,,
1129,04/29/2023 05:56:10,11.24,,,,,
1130,04/29/2023 06:01:10,11.11,,,,,
1131,04/29/2023 06:06:10,11.02,,,,,
1132,04/29/2023 06:11:10,10.89,,,,,
1133,04/29/2023 06:16:10,10.89,,,,,
1134,04/29/2023 06:21:10,10.85,,,,,
1135,04/29/2023 06:26:10,11.02,,,,,
1136,04/29/2023 06:31:10,11.07,,,,,
1137,04/29/2023 06:36:10,11.11,,,,,
1138,04/29/2023 06:41:10,11.41,,,,,
1139,04/29/2023 06:46:10,11.49,,,,,
1140,04/29/2023 06:51:10,11.67,,,,,
1141,04/29/2023 06:56:10,12.35,,,,,
1142,04/29/2023 07:01:10,13.04,,,,,
1143,04/29/2023 07:06:10,13.64,,,,,
1144,04/29/2023 07:11:10,14.07,,,,,
1145,04/29/2023 07:16:10,14.03,,,,,
1146,04/29/2023 07:21:10,14.24,,,,,
1147,04/29/2023 07:26:10,14.37,,,,,
1148,04/29/2023 07:31:10,14.75,,,,,
1149,04/29/2023 07:36:10,15.96,,,,,
1150,04/29/2023 07:41:10,17.33,,,,,
1151,04/29/2023 07:46:10,17.37,,,,,
1152,04/29/2023 07:51:10,18.79,,,,,
1153,04/29/2023 07:56:10,19.82,,,,,
1154,04/29/2023 08:01:10,20.59,,,,,
1155,04/29/2023 08:06:10,20.55,,,,,
