#,Date-Time (PST),Ch: 1 - Temperature   (°C),Host Connected,Button Down,Button Up,Stopped,End of File
1235,04/02/2022 14:24:24,25.22,,,,,
1236,04/02/2022 14:29:24,25.27,,,,,
1237,04/02/2022 14:34:24,25.39,,,,,
1238,04/02/2022 14:39:24,25.48,,,,,
1239,04/02/2022 14:44:24,25.57,,,,,
1240,04/02/2022 14:49:24,25.65,,,,,
1241,04/02/2022 14:54:24,25.78,,,,,
1242,04/02/2022 14:59:24,26.04,,,,,
1243,04/02/2022 15:04:24,26.08,,,,,
1244,04/02/2022 15:09:24,26.34,,,,,
1245,04/02/2022 15:14:24,26.38,,,,,
1246,04/02/2022 15:19:24,26.42,,,,,
1247,04/02/2022 15:24:24,26.47,,,,,
1248,04/02/2022 15:29:24,26.51,,,,,
1249,04/02/2022 15:34:24,26.55,,,,,
1250,04/02/2022 15:39:24,26.51,,,,,
1251,04/02/2022 15:44:24,26.60,,,,,
1252,04/02/2022 15:49:24,26.72,,,,,
1253,04/02/2022 15:54:24,26.72,,,,,
1254,04/02/2022 15:59:24,26.72,,,,,
1255,04/02/2022 16:04:24,26.72,,,,,
1256,04/02/2022 16:09:24,26.55,,,,,
1257,04/02/2022 16:14:24,26.51,,,,,
1258,04/02/2022 16:19:24,26.55,,,,,
1259,04/02/2022 16:24:24,26.47,,,,,
1260,04/02/2022 16:29:24,26.42,,,,,
1261,04/02/2022 16:34:24,26.47,,,,,
1262,04/02/2022 16:39:24,26.55,,,,,
1263,04/02/2022 16:44:24,26.68,,,,,
1264,04/02/2022 16:49:24,26.55,,,,,
1265,04/02/2022 16:54:24,26.60,,,,,
1266,04/02/2022 16:59:24,26.55,,,,,
1267,04/02/2022 17:04:24,26.55,,,,,
1268,04/02/2022 17:09:24,26.60,,,,,
1269,04/02/2022 17:14:24,26.55,,,,,
1270,04/02/2022 17:19:24,26.47,,,,,
1271,04/02/2022 17:24:24,26.38,,,,,
1272,04/02/2022 17:29:24,26.30,,,,,
1273,04/02/2022 17:34:24,26.21,,,,,
1274,04/02/2022 17:39:24,26.17,,,,,
1275,04/02/2022 17:44:24,26.21,,,,,
1276,04/02/2022 17:49:24,26.12,,,,,
1277,04/02/2022 17:54:24,26.08,,,,,
1278,04/02/2022 17:59:24,26.04,,,,,
1279,04/02/2022 18:04:24,25.95,,,,,
1280,04/02/2022 18:09:24,25.74,,,,,
1281,04/02/2022 18:14:24,25.65,,,,,
1282,04/02/2022 18:19:24,25.44,,,,,
1283,04/02/2022 18:24:24,25.31,,,,,
1284,04/02/2022 18:29:24,25.22,,,,,
1285,04/02/2022 18:34:24,25.05,,,,,
1286,04/02/2022 18:39:24,24.88,,,,,
